provincia;poblacion;direccion;numero;bis;codigo_postal;prima_total;anio_antiguedad;numero_proyecto
BARCELONA;BARCELONA;LONDRES;18;;8029;;;
BARCELONA;BARCELONA;LONDRES;25;;8029;;;
BARCELONA;BARCELONA;LORETO;15;;8029;;;
BARCELONA;BARCELONA;LORETO;8;;8029;;;
BARCELONA;BARCELONA;LORETO;48;;8029;;;
BARCELONA;BARCELONA;LORETO;13;;8029;;;
BARCELONA;BARCELONA;LORETO;2;;8029;;;
BARCELONA;BARCELONA;LORETO;46;;8029;;;
BARCELONA;BARCELONA;LORETO;18;;8029;;;
BARCELONA;BARCELONA;LORETO;42;;8029;;;
BARCELONA;BARCELONA;LORETO;44;;8029;;;
BARCELONA;BARCELONA;LORETO;24;;8029;;;
BARCELONA;BARCELONA;LORETO;12;;8029;;;
BARCELONA;BARCELONA;LORETO;22;;8029;;;
BARCELONA;BARCELONA;LORETO;13;;8029;;;
BARCELONA;BARCELONA;LORETO;32;;8029;;;
BARCELONA;BARCELONA;LORETO;17;;8029;;;
BARCELONA;BARCELONA;LORETO;30;;8029;;;
BARCELONA;BARCELONA;LORETO;1;;8029;;;
BARCELONA;BARCELONA;LORETO;15;;8029;;;
BARCELONA;BARCELONA;MALLORCA;51;;8029;;;
BARCELONA;BARCELONA;MALLORCA;41;;8029;;;
BARCELONA;BARCELONA;MALLORCA;103;;8029;;;
BARCELONA;BARCELONA;MALLORCA;83;;8029;;;
BARCELONA;BARCELONA;MALLORCA;96;;8029;;;
BARCELONA;BARCELONA;MALLORCA;94;;8029;;;
BARCELONA;BARCELONA;MALLORCA;100;;8029;;;
BARCELONA;BARCELONA;MALLORCA;81;;8029;;;
BARCELONA;BARCELONA;MALLORCA;87;;8029;;;
BARCELONA;BARCELONA;MALLORCA;91;;8029;;;
BARCELONA;BARCELONA;MALLORCA;65;;8029;;;
BARCELONA;BARCELONA;MALLORCA;35;;8029;;;
BARCELONA;BARCELONA;MALLORCA;77;;8029;;;
BARCELONA;BARCELONA;MALLORCA;33;;8029;;;
BARCELONA;BARCELONA;MALLORCA;82;;8029;;;
BARCELONA;BARCELONA;MALLORCA;86;;8029;;;
BARCELONA;BARCELONA;MALLORCA;93;;8029;;;
BARCELONA;BARCELONA;MALLORCA;114;;8029;;;
BARCELONA;BARCELONA;MALLORCA;57;;8029;;;
BARCELONA;BARCELONA;MALLORCA;80;;8029;;;
BARCELONA;BARCELONA;MALLORCA;67;;8029;;;
BARCELONA;BARCELONA;MALLORCA;61;;8029;;;
BARCELONA;BARCELONA;MALLORCA;101;;8029;;;
BARCELONA;BARCELONA;MALLORCA;27;;8029;;;
BARCELONA;BARCELONA;MALLORCA;84;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;78;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;95;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;50;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;61;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;82;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;63;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;59;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;72;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;46;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;47;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;74;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;51;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;89;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;43;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;93;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;91;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;65;;8029;;;
BARCELONA;BARCELONA;MARQUES DE SENTMENAT;70;;8029;;;
BARCELONA;BARCELONA;MONTNEGRE;8;;8029;;;
BARCELONA;BARCELONA;MONTNEGRE;2;;8029;;;
BARCELONA;BARCELONA;MONTNEGRE;18;;8029;;;
BARCELONA;BARCELONA;MONTNEGRE;14;;8029;;;
BARCELONA;BARCELONA;MONTNEGRE;5;;8029;;;
BARCELONA;BARCELONA;MONTNEGRE;11;;8029;;;
BARCELONA;BARCELONA;MORALES;28;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;84;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;139;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;136;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;111;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;23;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;132;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;119;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;1;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;81;;8029;;;
BARCELONA;BARCELONA;NICARAGUA;68;;8029;;;
